model,variable,HR,HR_Lower,HR_Upper,p_value,concordance,n_obs,n_events
velocity_pp_roll2_full_lag2,Log_Obligated,0.9996274269423663,0.9894260238271054,1.0099340108624715,0.943235817798376,0.8596172553708524,80667,77
velocity_pp_roll2_full_lag2,Prior_Grant_Count,1.0003327701705071,0.9808724364454854,1.02017919343645,0.9735196490809037,0.8596172553708524,80667,77
velocity_pp_roll2_full_lag2,Prior_Grant_Dollars_log,1.0000248568695884,0.9978719349323085,1.0021824237645085,0.9819650565281186,0.8596172553708524,80667,77
velocity_pp_roll2_full_lag2,Disaster_Year,1.0001599842956481,0.9946338446386452,1.0057168269291012,0.954871380612295,0.8596172553708524,80667,77
velocity_pp_roll2_full_lag2,Population_log,0.9996326426911557,0.9844471738853031,1.0150523530784468,0.9624770580294431,0.8596172553708524,80667,77
velocity_index_roll2_only_lag2,Capacity_Velocity_Index_pp_roll2_lag2_scaled,0.9996658475584482,0.9786875839613403,1.0210937822771293,0.9753604730354104,0.4140940012740748,80735,78
velocity_index_roll2_full_lag2,Capacity_Velocity_Index_pp_roll2_lag2_scaled,0.9996651518566347,0.9786874253779814,1.021092526503643,0.9753085602009365,0.8596026059268163,80667,77
velocity_index_roll2_full_lag2,Government_Type_State,1.0001346896297756,0.9429886274582775,1.0607438608214865,0.9964202030672664,0.8596026059268163,80667,77
velocity_index_roll2_full_lag2,Log_Obligated,0.999627436765819,0.9894260332572549,1.0099340210863352,0.9432373138590868,0.8596026059268163,80667,77
velocity_index_roll2_full_lag2,Prior_Grant_Count,1.0003327628728476,0.9808724276976479,1.0201791876499537,0.9735202316730295,0.8596026059268163,80667,77
velocity_index_roll2_full_lag2,Prior_Grant_Dollars_log,1.0000248472820146,0.997871925446753,1.0021824140745204,0.9819720108557976,0.8596026059268163,80667,77
velocity_index_roll2_full_lag2,Disaster_Year,1.0001599556396175,0.9946338165381858,1.0057167977121937,0.9548794514324329,0.8596026059268163,80667,77
velocity_index_roll2_full_lag2,Population_log,0.9996326135788962,0.9844471440799984,1.0150523246877055,0.9624740888911553,0.8596026059268163,80667,77
velocity_pp_roll4_only_lag1,Disbursement_Velocity_pp_roll4_lag1,0.9999999999872752,0.9999999988775152,1.0000000010970351,0.9820698690081029,0.34432023186836586,80878,81
velocity_pp_roll4_only_lag1,Expenditure_Velocity_pp_roll4_lag1,0.9999999999861143,0.9999999987907505,1.000000001181478,0.9818353478605053,0.34432023186836586,80878,81
velocity_pp_roll4_full_lag1,Disbursement_Velocity_pp_roll4_lag1,0.9999999999872431,0.9999999988775009,1.0000000010969852,0.9820244152197837,0.8652837026879827,80806,80
velocity_pp_roll4_full_lag1,Expenditure_Velocity_pp_roll4_lag1,0.9999999999860781,0.9999999987907335,1.0000000011814227,0.9817877928675242,0.8652837026879827,80806,80
velocity_pp_roll4_full_lag1,Government_Type_State,1.000317790897458,0.9432823806782645,1.0608018375859691,0.9915361472983307,0.8652837026879827,80806,80
velocity_pp_roll4_full_lag1,Log_Obligated,0.999654878982482,0.9894809203106563,1.0099334474885462,0.9472689205588922,0.8652837026879827,80806,80
velocity_pp_roll4_full_lag1,Prior_Grant_Count,1.0002622205770895,0.9808330068979473,1.020076305423428,0.9790992198455123,0.8652837026879827,80806,80
velocity_pp_roll4_full_lag1,Prior_Grant_Dollars_log,1.0000138429722067,0.997863049910842,1.0021692718508746,0.9899457214378921,0.8652837026879827,80806,80
velocity_pp_roll4_full_lag1,Disaster_Year,1.000232599053341,0.9947193821619721,1.0057763728646174,0.9342708922429108,0.8652837026879827,80806,80
velocity_pp_roll4_full_lag1,Population_log,0.9997357297502034,0.984584125638404,1.0151204994201128,0.9729396664687728,0.8652837026879827,80806,80
velocity_index_roll4_only_lag1,Capacity_Velocity_Index_pp_roll4_lag1_scaled,0.9997449219930294,0.9785031508993433,1.0214478186730582,0.9814250074767984,0.34432237757505435,80878,81
velocity_index_roll4_full_lag1,Capacity_Velocity_Index_pp_roll4_lag1_scaled,0.9997442609346211,0.9785028965263135,1.0214467333923052,0.9813765233272551,0.8652606119220302,80806,80
velocity_index_roll4_full_lag1,Government_Type_State,1.0003176440105952,0.9432822420584306,1.060801681939142,0.9915400586439154,0.8652606119220302,80806,80
velocity_index_roll4_full_lag1,Log_Obligated,0.9996548848348357,0.9894809259227128,1.0099334535855455,0.9472698145320255,0.8652606119220302,80806,80
