Grantee,Ratio_disbursed_to_obligated,Ratio_expended_to_disbursed,Timeliness,Duration_of_completion,Ratio_obligated_funds_fully_expended,Quarter_by_quarter_variance_expended,Num_Disaster,Num_Program,Ratio_Program_Completed,Average_Duration_Program_Completion,E_TOTPOP,avg_employment,avg_payroll,SPL_THEME1,SPL_THEME2,SPL_THEME3,SPL_THEME4,SPL_THEMES
"Greene County, IL",0.4626026781933795,0.5,0.029017597983115227,34.52960526315789,0.5000000000000001,0.3019837090222782,2.0,3.0,1.0,25.00657894736842,1.3211833333333334,0.0,0.0,1.8301,2.0009833333333336,0.09828333333333333,1.5735333333333335,5.5029
"Greene County, IN",0.8883188143451853,1.476434006103358,0.0092508064025318,108.09868421052632,1.0,0.21678721321368927,1.0,18.0,1.0,18.35635964912281,0.0,0.0,0.0,2.3382666666666667,2.1881666666666666,0.17295000000000002,2.4619666666666666,7.161366666666666
"Gregg County, TX",0.267883394238762,0.649652976939335,0.04960668011884439,43.54276315789474,0.491404319667769,0.30321158999806125,4.0,37.0,0.972972972972973,58.66337719298245,12.281933333333333,0.0,0.0,2.5892833333333334,2.554116666666667,1.4088166666666666,3.4115333333333333,9.963716666666667
"Grimes County, TX",0.35819777220432364,1.073167656705982,0.023327348098915776,45.64473684210527,0.7467006175278516,0.2843052305530788,5.0,35.0,0.8857142857142857,50.09040747028863,2.7613166666666666,0.0,0.0,2.9056333333333337,2.2116333333333333,1.3994166666666665,3.3657166666666662,9.882433333333333
"Grundy County, IL",0.6053513861077473,0.9720143809873302,0.010088941988583565,99.11842105263159,0.5971060278512292,0.25641791167054073,1.0,7.0,1.0,24.019736842105264,5.0531,0.0,0.0,0.9485,1.7287166666666665,0.8163,1.5335333333333334,5.027066666666667
"Guadalupe County, TX",0.06475516745166239,0.9968260550371991,0.023783445470192455,42.04605263157895,0.10258091964598563,0.2823960914084333,1.0,3.0,0.6666666666666666,21.04276315789474,0.0,0.0,0.0,1.50105,2.153233333333333,1.4313166666666666,2.40325,7.488866666666667
"Gulf County, FL",0.056879747748372754,0.9639129382728955,0.19444444444444442,10.5,0.09500896634019533,0.358785545824863,2.0,10.0,0.6,6.514254385964914,0.0,0.0,0.0,2.795783333333333,2.1178166666666667,0.9145666666666666,2.9890166666666667,8.8172
"Hall County, NE",0.7234967831494371,0.9991520146759889,0.06663743971942131,15.006578947368421,0.7103495857351853,0.425496508751071,1.0,1.0,0.0,0.0,6.05805,0.6327668694271809,2073.728344929474,2.100233333333333,2.4841166666666665,1.3484333333333334,2.704833333333333,8.63765
"Hampden County, MA",0.6618889754912242,0.9998878056948606,0.010430354192398026,99.15131578947368,0.979397889808143,0.2051136223277756,2.0,54.0,0.9629629629629629,41.5171052631579,46.61878333333333,0.0,0.0,2.505533333333333,2.4693666666666667,1.3741666666666665,3.1893333333333334,9.538383333333334
"Hancock County, IL",0.5774789439530458,0.6665131816223936,0.04347189272996815,28.032894736842106,0.6666666666666666,0.33233811553037407,3.0,17.0,1.0,27.912925696594428,1.8363666666666665,0.0,0.0,1.2829666666666666,1.87435,0.18045,1.4401333333333335,4.7778833333333335
"Hancock County, MS",0.7185589390025722,1.0000164131046294,0.006530331672108609,153.13157894736844,0.980776738622456,0.22488960901129854,1.0,79.0,0.9746835443037974,62.29553998632946,0.0,0.0,0.0,2.63605,2.3478499999999998,0.6784666666666667,2.2649,7.92725
"Hardeman County, TN",1.0,0.25,0.08301474604041506,12.046052631578949,1.0,0.4330127018922193,1.0,2.0,1.0,9.036184210526317,0.0,0.0,0.0,3.8571000000000004,2.1842333333333332,0.9848166666666667,3.021216666666667,10.047366666666667
"Hardin County, TX",0.31750076515746534,1.0150972677023515,0.015062381868387195,95.12719298245615,0.5868516659810618,0.25410788748755264,3.0,54.0,0.8703703703703703,62.837625979843224,0.0,0.0,0.0,1.7144166666666667,2.2396666666666665,0.7213333333333334,2.2066833333333333,6.882116666666666
"Harris County, TX",0.2686895381330889,0.8250885047239759,0.02529364694057083,72.08442982456141,0.5757567614282599,0.269659237926159,6.0,352.0,0.7897727272727273,74.27610125858124,444.4028833333333,0.0,0.0,2.7912166666666667,2.1827,1.6209,2.8074,9.402216666666666
"Harrison County, IA",0.4771253421769457,0.99851679737554,0.02081906588138611,48.03289473684211,0.9480462245279736,0.3086310605438233,1.0,7.0,0.7142857142857143,30.05263157894737,0.0,0.0,0.0,0.72005,1.7630333333333332,0.16845,1.6938833333333332,4.345433333333333
"Harrison County, IN",0.9155305556644111,1.0985243976604981,0.008760301999884732,114.15131578947368,1.0,0.3008606795494617,1.0,4.0,1.0,16.51151315789474,0.0,0.0,0.0,1.47265,1.7925166666666668,0.18371666666666667,1.8255833333333333,5.274466666666666
"Harrison County, MS",0.7441551687356063,0.9986469089294029,0.006282030087617787,159.1842105263158,0.9889530313114814,0.26318866743571356,1.0,54.0,0.9814814814814815,65.33118172790465,0.0,0.0,0.0,3.0272,2.4778166666666666,1.2370333333333334,3.1368666666666667,9.878916666666667
"Harrison County, TX",0.6507951610678612,0.9916613363883693,0.022186542110640785,45.07236842105263,1.0000000000000002,0.27555754614592814,1.0,9.0,1.0,51.07017543859649,0.0,0.0,0.0,2.6993500000000004,2.4394,1.31615,2.9895,9.444416666666667
"Hawaii County, HI",0.25812788668597014,0.48052544009804726,0.06695078008390651,26.98026315789474,0.4062500072774982,0.3061729268368007,2.0,13.0,0.6153846153846154,15.618421052631579,19.409916666666664,0.0,0.0,1.9056,2.1028,1.4931,2.595266666666667,8.096783333333333
"Hays County, TX",0.3458649362030423,1.0333277553561269,0.014837023500412126,75.0888157894737,0.7028194798223761,0.2833355367469459,2.0,42.0,0.8809523809523809,50.63815789473684,19.58105,0.0,0.0,2.0476666666666667,1.3985333333333332,1.42615,3.0152666666666668,7.887599999999999
"Hempstead County, AR",0.5850568924679806,0.13510166863023365,0.011888002502737367,84.11842105263159,0.9999999999999998,0.2306099993663947,1.0,5.0,1.0,70.87500000000001,2.1854,0.0,0.0,3.1701166666666665,3.1635500000000003,1.43945,2.9353833333333337,10.708483333333334
"Henderson County, IL",0.4231532323446713,1.0252100594108935,0.037018996590355575,27.013157894736842,1.000002206423212,0.31612066942065153,1.0,15.0,1.0,32.64473684210527,0.6916166666666667,0.0,0.0,1.35735,1.928683333333333,0.15708333333333332,1.1441666666666668,4.5873
"Hendricks County, IN",0.9167213740138701,1.2549386198567538,0.025606469002695417,39.05263157894737,1.0000000000000002,0.2971560371602477,1.0,6.0,1.0,7.007675438596491,0.0,0.0,0.0,0.5156999999999999,1.6723166666666665,0.8098333333333333,1.5682,4.56605
"Henry County, IN",0.5729553944309274,1.0,0.01074129036817186,93.09868421052632,1.0,0.2933717989148024,1.0,3.0,1.0,18.010964912280702,0.0,0.0,0.0,2.282766666666667,2.0173833333333335,0.31706666666666666,2.3545333333333334,6.97175
"Hidalgo County, TX",0.25974835234742116,0.9611361529655026,0.02941488674880029,48.63815789473684,0.4935154198701251,0.3515096330907568,5.0,91.0,0.9230769230769231,63.450736215538846,82.59078333333333,1.6525387134754073,12988.659581299384,4.0624666666666664,2.546883333333333,1.6621166666666667,3.1385166666666664,11.409983333333335
"Hill County, TX",0.3602534701214666,1.1031314271056634,0.013314646110721794,75.10526315789474,1.0077445146419204,0.2708580980609516,1.0,4.0,1.0,62.32565789473684,3.540466666666666,0.0,0.0,2.8892166666666665,2.7334833333333335,1.2598666666666667,3.01135,9.8939
"Hinds County, MS",0.8905222654623033,2.3120765374126777,0.041689522764673616,23.986842105263158,1.0,0.13041379034160888,1.0,4.0,0.75,24.019736842105264,24.015766666666664,2.1364170055377083,47921.354230004246,3.3076000000000003,2.2280166666666665,1.2958166666666666,3.254683333333334,10.086133333333333
"Holmes County, MS",0.5194670826996254,1.0006492762163082,0.041689522764673616,23.986842105263158,1.0000000000000002,0.3268559876770349,1.0,1.0,1.0,96.0921052631579,0.0,0.0,0.0,4.1734,2.6239166666666667,1.0079333333333333,3.582466666666667,11.387716666666668
"Holt County, MO",0.06891641606358014,0.982871919276921,0.036973972269520795,27.04605263157895,0.20850320138907727,0.32102463340423565,1.0,4.0,0.25,3.0,0.45466666666666666,6.928152492668621,55309.64076246334,1.3997166666666667,1.9226833333333335,0.05575,2.0230833333333336,5.4012166666666666
"Horry County, SC",0.09178216472644857,1.0,0.03325311747976373,30.072368421052634,0.17361236605649777,0.43861724676910313,1.0,3.0,1.0,30.072368421052634,31.060733333333328,0.0,0.0,2.4763333333333333,2.1788833333333333,1.1003666666666667,2.742766666666667,8.49835
"Hot Spring County, AR",0.40548617057994946,0.12499999999999999,0.012809708410584862,78.06578947368422,1.0,0.31426968052735443,1.0,1.0,1.0,78.06578947368422,0.0,0.0,0.0,2.560216666666667,2.3249833333333334,0.7226,2.8602833333333333,8.4681
"Houston County, TX",0.4846370865213372,0.979173914964229,0.03433394359432666,46.58552631578948,0.8736706794422725,0.3476034255991636,2.0,37.0,1.0,70.40398293029871,2.2933166666666667,0.0,0.0,3.2246833333333336,2.466083333333333,1.2848833333333334,3.545666666666667,10.521316666666666
"Howard County, AR",0.5901090353313778,0.31423852689814685,0.011479495506381693,87.11184210526316,1.0,0.2878609094521665,1.0,5.0,1.0,67.27631578947368,0.0,0.0,0.0,3.083083333333333,3.1143,1.3272166666666667,2.7197,10.2443
"Howell County, MO",0.16647953234675827,0.9519299347591585,0.019437341398818017,52.52302631578948,0.3995204656164433,0.25554135467287764,2.0,32.0,0.75,31.151041666666668,4.0114833333333335,3.14645485739162,35899.805021133936,3.0077,2.6674166666666665,0.3703,2.6725833333333333,8.718033333333333
"Hudson County, NJ",0.6620985010815781,1.0001895817957063,0.03325311747976373,30.072368421052634,1.0,0.3340839068767623,1.0,21.0,1.0,11.585526315789474,66.63516666666666,0.0,0.0,2.5041333333333333,1.4326999999999999,1.6285833333333333,3.213366666666667,8.778783333333333
"Huntington County, IN",0.43268457861711224,1.4846641467304436,0.01665570896340127,60.03947368421053,1.0000000000000002,0.22349133976251995,1.0,5.0,1.0,44.42763157894737,0.0,0.0,0.0,1.4818333333333333,1.6101999999999999,0.2511333333333333,1.9985333333333333,5.3417
"Hyde County, NC",0.08145588816319457,1.0,0.04755944931163955,21.026315789473685,0.17222660068480988,0.37837148524533465,2.0,2.0,1.0,21.026315789473685,0.0,0.0,0.0,3.6084333333333336,1.9346666666666668,1.1864999999999999,2.595466666666667,9.32505
IA,0.27439703797495557,0.9966098765596119,0.028279538640880744,39.05263157894737,0.48635200023026137,0.305468843386215,2.0,20.0,0.65,24.85406698564594,311.2053,0.26859931910041623,3855.7058078529767,1.1407279398837282,1.8456798803841272,0.7658493126423176,2.3695037437383264,6.121760954687825
IL,0.5485399445944379,0.6112422731914987,0.016503557441056266,79.09649122807018,0.5997029590938857,0.2866023912514275,3.0,113.0,1.0,34.842105263157904,1279.3514166666666,2.206419505044956,29941.446117555348,1.9038985502719734,1.7659753282170574,1.2344005784724326,2.6924011794396954,7.596679109383994
IN,0.7517011209312081,0.9667775631482745,0.0070842654735272185,141.1578947368421,1.0000000000000004,0.1617506952776623,1.0,275.0,1.0,41.876536688436424,661.13515,0.1607321374401961,2692.432885442932,1.9608333796481972,2.0239348389185117,0.8796675685747363,2.4163981168525255,7.280832782838172
"Iberia Parish, LA",0.4088040798308725,0.8831537004161786,0.11561438122064142,101.1359649122807,0.6666666666666666,0.2412607260830068,3.0,17.0,1.0,90.6373839009288,7.239016666666668,0.0,0.0,3.248616666666667,2.750083333333333,1.2951166666666667,3.3720166666666667,10.665833333333333
"Iberville Parish, LA",0.23053392932027056,1.0009975411227576,0.13559706314609857,35.29440789473684,0.5825015010629633,0.2825318427961079,4.0,40.0,1.0,53.84375,3.263983333333333,0.0,0.0,2.882683333333333,2.2715333333333336,1.1178166666666667,3.5490333333333335,9.821083333333332
"Independence County, AR",0.5593995012372178,0.5070208686514133,0.011479495506381693,87.11184210526316,1.3062960647706556,0.27888195353382983,1.0,5.0,1.0,66.0657894736842,0.0,0.0,0.0,2.6616,2.54865,0.8623500000000001,2.9255666666666666,8.998183333333333
"Iroquois County, IL",0.5840666524579854,0.9958561448243044,0.023802067021609773,42.01315789473684,0.95265357759037,0.3827649693645833,1.0,5.0,1.0,43.828947368421055,0.0,0.0,0.0,1.9413833333333332,2.1939333333333333,0.7579166666666667,1.68115,6.5744
"Izard County, AR",0.515594309032426,0.3874183562866574,0.011479495506381693,87.11184210526316,0.9999999999999998,0.2715129041320037,1.0,7.0,1.0,68.63909774436091,0.0,0.0,0.0,3.1190666666666664,1.9263166666666667,0.30633333333333335,2.6500333333333335,8.001733333333332
"Jackson County, AR",0.547984633670794,0.642998945776088,0.011479495506381693,87.11184210526316,1.0,0.2785520988963415,1.0,6.0,1.0,59.567982456140356,0.0,0.0,0.0,3.51065,2.153983333333333,0.7208666666666667,2.8461,9.231616666666666
"Jackson County, FL",0.04157518580675572,0.9414990173171778,0.060222296403843315,19.513157894736842,0.0674906709254481,0.33841762783087886,2.0,53.0,0.7358490566037735,7.0755735492577605,4.84575,4.66268439324165,66724.12625137671,3.394683333333333,2.3999,1.1835166666666666,3.450816666666667,10.428916666666668
"Jackson County, IN",0.7491555662524646,1.0061126332833674,0.012331656660717182,81.0921052631579,0.9999999999999998,0.30050935413165275,1.0,10.0,1.0,18.924342105263158,4.38155,0.0,0.0,2.0005,2.201983333333333,0.8696,2.4446166666666667,7.516683333333333
"Jackson County, MS",0.3650794325849886,1.004636714388338,0.08569823917951405,94.62828947368422,0.4873747548346395,0.16427609142685157,2.0,61.0,1.0,48.44704486626402,0.0,0.0,0.0,2.64305,2.5218666666666665,1.1042166666666666,2.0086333333333335,8.277783333333334
"Jackson County, TX",0.27544023938394835,1.1281202578932286,0.0238965055566681,42.0625,0.5632917305321445,0.2866316037451619,2.0,5.0,0.8,36.79934210526316,0.0,0.0,0.0,2.172266666666667,2.3912333333333335,1.3860000000000001,2.8632666666666666,8.812766666666667
"Jasper County, IL",0.4516369129133221,1.0,0.02019496148504178,49.5625,1.0,0.34080720250413954,2.0,8.0,1.0,21.76644736842105,0.9573666666666666,0.0,0.0,1.2304333333333333,1.9161333333333335,0.17734999999999998,1.4115333333333335,4.735433333333334
"Jasper County, IN",0.7331034449295702,1.0239426098909536,0.01958510501224069,51.059210526315795,0.9999999999999999,0.2488802871061908,1.0,7.0,1.0,30.453007518796994,0.0,0.0,0.0,1.3606999999999998,2.042666666666667,0.5732833333333333,1.7145333333333335,5.69115
"Jasper County, MO",0.6855063405339773,6.2760461153641165,0.006530331672108609,153.13157894736844,0.93006007283304,0.28657649210534186,1.0,21.0,0.9047619047619048,71.5654239766082,11.865916666666667,0.059999055606970136,797.1050192515884,2.6626166666666666,2.3266666666666667,0.9729333333333333,2.7185666666666664,8.680783333333332
"Jasper County, MS",0.6161308842624608,1.0,0.027732165663200147,36.05921052631579,0.9999999999999999,0.27406409919569347,1.0,3.0,1.0,43.043859649122815,0.0,0.0,0.0,2.7931500000000002,2.76585,0.98475,2.2447833333333334,8.788549999999999
"Jasper County, TX",0.40368905159557517,1.0106395793176155,0.015922200125220578,67.28947368421053,0.7224564862104186,0.29853095600364093,5.0,53.0,0.9433962264150944,70.4282894736842,3.5135333333333336,0.0,0.0,3.1307666666666667,2.6229833333333334,1.0671,3.1271,9.94795
"Jay County, IN",0.8804090620886231,1.0691488026131344,0.04748516088722274,21.05921052631579,1.0,0.30419085721404293,1.0,6.0,1.0,48.08223684210527,0.0,0.0,0.0,2.492183333333333,2.479983333333333,0.32148333333333334,2.2896666666666667,7.583333333333333
"Jefferson County, AL",0.5746966245769165,1.0931404737564172,0.007398934078954223,135.15460526315792,0.8438829812497435,0.2017765154110862,2.0,116.0,0.9913793103448276,43.18344001896635,66.09356666666666,0.7028114247498014,17951.292754937527,2.3081,2.206433333333333,1.3279333333333334,2.750166666666667,8.592633333333334
"Jefferson County, AR",0.38211623147489776,0.19482422714597813,0.007738913497276105,129.21710526315792,0.8389794318342039,0.19586483703913576,1.0,7.0,1.0,74.64943609022556,0.0,0.0,0.0,3.2840333333333334,2.5535166666666664,1.1264666666666667,3.612133333333333,10.57615
"Jefferson County, NE",0.4076343490309306,0.9942520222458695,0.06663743971942131,15.006578947368421,0.5382686560872241,0.42673701384190504,1.0,1.0,0.0,0.0,0.7340333333333333,6.016983788202171,49131.28377457881,1.4172666666666667,2.2251166666666666,0.44481666666666664,1.6121999999999999,5.6994
"Jefferson County, TX",0.23268969926805153,1.0187112998138879,0.0384987214864238,53.31250000000001,0.416835008664643,0.3140081937525656,4.0,117.0,0.9743589743589743,72.54813019390582,25.3016,0.0,0.0,2.996166666666667,2.4176166666666665,1.5173500000000002,3.4151666666666665,10.346300000000001
"Jefferson Davis Parish, LA",0.4769660962500484,1.004134526012984,0.03802880064883729,48.05482456140351,0.6666666666666666,0.207651410508821,3.0,14.0,1.0,47.41024436090227,3.159333333333333,0.0,0.0,2.9296333333333333,2.8137166666666666,0.7883166666666667,2.6809,9.212583333333333
"Jefferson Parish, LA",0.4752721439336975,0.9265650228524687,0.01962623192263156,96.71710526315789,0.6441275811682388,0.28427382584878347,5.0,133.0,1.0,45.442932615629985,43.452083333333334,0.0,0.0,2.3644166666666666,2.1796166666666665,1.4584666666666666,2.5126833333333334,8.5152
"Jennings County, IN",0.6660982087777554,1.1285422336572581,0.01513040015926737,66.09210526315789,1.0,0.32581071176336146,1.0,13.0,1.0,27.972165991902834,0.0,0.0,0.0,2.3074833333333333,2.2414833333333335,0.287,2.2217333333333333,7.057683333333333
"Jersey County, IL",0.5661659757531963,0.9944367234081812,0.03663101325960971,30.006578947368425,1.0,0.37567381207806383,2.0,19.0,1.0,32.07548476454294,2.22385,0.0,0.0,1.02355,1.5496666666666667,0.2703833333333333,1.8060333333333334,4.64965
"Jim Hogg County, TX",0.6277194987534143,1.0,0.04748516088722274,21.05921052631579,1.0,0.2949115357054534,1.0,1.0,1.0,33.098684210526315,0.0,0.0,0.0,3.6157166666666662,3.0126500000000003,1.6304999999999998,2.38855,10.6474
"Jim Wells County, TX",0.3276836383746156,0.9857160578710177,0.01744393586354123,62.05701754385965,0.7001417292182938,0.272771769660749,3.0,16.0,0.9375,51.065789473684205,0.0,0.0,0.0,3.191983333333333,2.8624833333333335,1.5832833333333334,2.8811166666666668,10.51885
"Johnson County, AR",0.5575871794871795,0.4,0.036973972269520795,27.04605263157895,1.0,0.37267799624996495,1.0,1.0,1.0,30.039473684210527,0.0,0.0,0.0,3.0780333333333334,2.5673333333333335,1.1170833333333332,2.9267833333333333,9.68925
"Johnson County, IN",0.9099510923813641,1.1635845564333398,0.011094080724034741,90.13815789473685,1.0,0.25371891086075254,1.0,4.0,1.0,12.769736842105264,0.0,0.0,0.0,0.9182,1.7948166666666667,0.6329166666666667,1.8423833333333333,5.188316666666666
"Jones County, MS",0.8046969741119978,1.014670219331987,0.03027285401314479,33.03289473684211,1.0000000000000002,0.2588100003028473,1.0,3.0,1.0,32.002192982456144,0.0,0.0,0.0,2.9651666666666667,2.825816666666667,1.18225,2.9936666666666665,9.9669
KY,0.06142662334012345,0.9754300386923754,0.2500914745700695,4.496710526315789,0.05987935731502943,0.5,2.0,4.0,0.75,3.0,441.4363333333333,1.4543433594425472,24305.14706159967,2.313283863802954,2.1026294137932044,0.7073915761924631,2.684238747358668,7.80754548230673
"Kane County, IL",0.6598591636026778,0.988953829084614,0.037018996590355575,27.013157894736842,1.0,0.3273800922947488,1.0,12.0,1.0,22.761513157894736,52.182766666666666,0.0,0.0,1.8129666666666668,1.8783166666666666,1.4660666666666666,2.2007,7.358033333333334
"Karnes County, TX",0.09975058188939231,1.1049284468378489,0.03267946890577456,33.049342105263165,0.5483252872330523,0.2760259641662307,2.0,9.0,0.6666666666666666,45.06688596491228,1.5081166666666665,0.0,0.0,2.7213,2.12935,1.56945,3.5726999999999998,9.992783333333334
"Kauai County, HI",0.1334845726062875,0.8665646526151292,0.01958510501224069,51.059210526315795,0.2283681778552746,0.2200221207856209,1.0,3.0,0.3333333333333333,0.0,7.024816666666667,0.0,0.0,1.0797333333333332,1.6642833333333333,1.532,2.4366166666666667,6.712633333333334
"Kendall County, IL",0.7244195433333334,1.0,0.03027285401314479,33.03289473684211,1.0,0.43214696420369403,1.0,1.0,1.0,42.01315789473684,0.0,0.0,0.0,0.7312833333333333,1.7880833333333335,1.2292333333333334,1.1449,4.893466666666667
"Kenedy County, TX",0.3709763707248801,0.7000305884641158,0.013314646110721794,75.10526315789474,0.9999999999999999,0.3055576169639466,1.0,1.0,1.0,93.16447368421053,0.0,0.0,0.0,2.6717333333333335,2.5006666666666666,1.6418833333333334,1.8248333333333333,8.639116666666666
"Kingfisher County, OK",0.5898599870129869,0.8125824378787879,0.037018996590355575,27.013157894736842,1.0,0.3407320994256467,1.0,3.0,1.0,21.00438596491228,0.0,0.0,0.0,1.3992166666666668,2.50095,1.1720833333333334,1.7104833333333334,6.782733333333333
"Kleberg County, TX",0.3208787995175578,0.9005110787017616,0.01693619372938801,70.58223684210527,0.5696326337790906,0.25055561927681896,2.0,14.0,0.7142857142857143,91.61842105263158,0.0,0.0,0.0,3.7529000000000003,2.4454333333333333,1.5635166666666667,3.7655666666666665,11.527416666666667
"Knox County, IN",0.8312988032464265,1.1028958610419741,0.011094080724034741,90.13815789473685,0.9999999999999998,0.23827440494246668,1.0,22.0,1.0,17.463217703349283,0.0,0.0,0.0,1.9906833333333334,2.2451833333333333,0.4096,3.0004666666666666,7.645933333333333
"Kosciusko County, IN",0.9315092592813907,1.0198049297473009,0.041632429471377706,24.019736842105264,1.0,0.35554832448483403,1.0,8.0,1.0,12.379111842105264,7.860616666666667,0.0,0.0,1.6706166666666666,2.0212333333333334,0.8630166666666667,2.6354,7.190283333333333
LA,0.6144517613156604,1.27225290377783,0.014613748173878496,83.23026315789475,0.8070645311821271,0.242727993142395,7.0,824.0,0.8871359223300971,67.7903874269006,460.7572833333333,1.0022752827394061,13571.344271742082,2.6086449025334097,2.2968878943831106,1.1668319628796293,2.9472400908545597,9.019606043224021
"Lackawanna County, PA",0.25,0.5,0.055353241077931534,18.065789473684212,1.0,0.43641731632911124,1.0,2.0,1.0,13.559210526315791,21.3008,6.390996269310699,81962.48028243071,1.6910333333333334,2.1157833333333333,0.9363333333333334,2.7051833333333337,7.448316666666667
"Lafayette County, AR",0.5646222569019526,0.1468359498758894,0.010737496467928794,93.13157894736842,1.0,0.23161888758013632,1.0,6.0,1.0,68.07127192982456,0.0,0.0,0.0,3.32445,2.6713,0.95215,2.5857666666666668,9.533683333333334
"Lafayette Parish, LA",0.3009247394736842,1.0,0.05549977318131014,24.019736842105264,0.5,0.29620778548648047,2.0,3.0,1.0,18.010964912280702,23.426433333333335,0.0,0.0,2.0050833333333333,1.98785,1.2241333333333333,3.1781,8.395166666666666
"Lafourche Parish, LA",0.4532818087172369,0.8028685952301199,0.02504893894541026,70.875,0.714967110233262,0.3186831283225189,5.0,36.0,1.0,62.40606725146199,9.729416666666667,0.0,0.0,2.5557166666666666,2.3297833333333333,1.08725,3.0752166666666665,9.047966666666667
"Lake County, CA",0.2864637585734429,1.0334310658207173,0.030929476782249166,34.05263157894737,0.32313592767157395,0.35291866821956425,3.0,10.0,0.9,18.705409356725152,0.0,0.0,0.0,3.2097166666666666,2.69295,1.2612666666666665,3.1101166666666664,10.274083333333333
"Lake County, IL",0.5401293614988869,0.9975731103628458,0.03750777387959618,26.996710526315788,1.0,0.34667433943526393,2.0,13.0,1.0,23.318825910931174,70.32831666666667,0.0,0.0,1.2770166666666667,1.7366,1.3919,2.60925,7.014749999999999
"Lake County, IN",0.8101885679046157,1.000217277709847,0.01752969669011648,57.04605263157895,1.0,0.3130741644114184,1.0,7.0,1.0,15.87593984962406,0.0,0.0,0.0,2.4858333333333333,2.423083333333333,1.3849166666666666,2.530116666666667,8.823966666666665
"Lamar County, MS",0.5989074160404902,1.1125242794324377,0.016637478108581436,60.10526315789474,0.9999999999999997,0.30456369951273554,1.0,5.0,1.0,55.848684210526315,0.0,0.0,0.0,2.1207666666666665,2.3077166666666664,0.9099833333333334,2.3134333333333332,7.651883333333333
"Lamar County, TX",0.6391805024204348,1.0,0.03332602499451875,30.00657894736842,1.0000000000000002,0.2702717916680482,1.0,2.0,1.0,67.57236842105263,4.970866666666667,0.0,0.0,2.7504000000000004,2.9450833333333333,1.07155,2.8561833333333335,9.623216666666666
"Larimer County, CO",0.6330598579666725,1.0075051042889385,0.010088941988583565,99.11842105263159,1.0000000000000002,0.2692234623541301,1.0,52.0,1.0,24.08426113360324,0.0,0.0,0.0,1.18885,0.8716499999999999,0.9303333333333333,2.2599666666666667,5.250816666666666
"Lauderdale County, MS",0.6691737972814074,1.0056816370041026,0.00876282716476421,114.11842105263159,0.9999999999999997,0.29699191956391846,1.0,6.0,1.0,62.561403508771924,0.0,0.0,0.0,3.1717166666666667,2.6771,1.1182166666666666,3.609583333333333,10.576616666666668
"Lauderdale County, TN",0.9994453379726851,0.4918313674946029,0.04767570351286235,46.55263157894737,0.9636844926485076,0.3443669238192636,2.0,3.0,1.0,33.04385964912281,0.0,0.0,0.0,3.773483333333333,2.6967166666666667,1.0579333333333334,3.3739166666666667,10.902066666666668
"Lavaca County, TX",0.285897825150846,1.0477575386795712,0.021141966162554843,48.049342105263165,0.661444106015281,0.29550169595563747,2.0,18.0,0.6666666666666666,34.28563596491229,0.0,0.0,0.0,1.6496166666666667,2.630383333333333,1.17315,2.8097666666666665,8.262916666666667
"Lawrence County, AL",0.5979490910119596,1.0,0.0405303413966414,28.54276315789474,1.0,0.4359951406260092,2.0,2.0,1.0,30.039473684210527,0.0,0.0,0.0,2.7270333333333334,2.0661833333333335,0.7200333333333333,1.73355,7.246783333333333
"Lawrence County, AR",0.7137449516013816,0.3598377350361478,0.011479495506381693,87.11184210526316,1.0000000000000002,0.2817699107082248,1.0,4.0,1.0,64.58717105263159,1.6809333333333332,0.0,0.0,3.1415666666666664,2.3390333333333335,0.19553333333333334,2.6633166666666668,8.339433333333334
"Lawrence County, IL",0.6019362746092329,0.9756775272862743,0.021095516402883836,58.559210526315795,0.8913647013701511,0.2999672450402554,2.0,7.0,1.0,28.737781954887218,1.6246333333333334,0.0,0.0,2.5787166666666668,1.9322,0.89755,2.9943333333333335,8.40285
"Lawrence County, IN",0.7750967397987061,1.0043252962506257,0.0092508064025318,108.09868421052632,1.0,0.23290555641185529,1.0,17.0,1.0,22.78715170278638,0.0,0.0,0.0,1.9048666666666667,2.20165,0.24166666666666667,2.2642166666666665,6.612416666666667
"Leake County, MS",0.5494271923939914,1.0231009661991786,0.025606469002695417,39.05263157894737,0.9999999999999998,0.2763733024506098,1.0,2.0,1.0,39.036184210526315,0.0,0.0,0.0,3.6478,3.0549,1.3780166666666667,3.44415,11.524866666666668
"Lee County, AR",0.5296603957385895,0.30993194382409484,0.012331656660717182,81.0921052631579,1.0,0.2981540299272625,1.0,2.0,1.0,79.57894736842107,0.0,0.0,0.0,4.000816666666666,2.487083333333333,1.1306833333333333,3.2997833333333335,10.918366666666666
"Lee County, FL",0.13603238972334886,0.9604984819842706,0.05328174732503584,26.004385964912284,0.2561984355319921,0.3566795966051834,3.0,53.0,0.7358490566037735,5.52770083102493,69.714,0.657684967866567,10566.574578709875,2.19495,2.0552166666666665,1.33355,2.793533333333333,8.37725
"Lee County, TX",0.10589054315102393,0.9985384878679762,0.0217559862602912,48.043859649122815,0.4247257225895944,0.3069265692455774,3.0,8.0,0.625,50.44736842105264,0.0,0.0,0.0,2.1271999999999998,2.2590166666666667,1.3385833333333332,2.81545,8.540266666666666
