Grantee,state_level,z_avg_employment,z_avg_payroll,z_rev_programs_per_staff,z_rev_disasters_per_staff,z_Ratio_disbursed_to_obligated,z_Ratio_expended_to_disbursed,z_Ratio_obligated_funds_fully_expended,z_Ratio_Program_Completed,z_rev_Duration_of_completion,z_rev_Average_Duration_Program_Completion,z_E_TOTPOP,z_SPL_THEME1,z_SPL_THEME2,z_SPL_THEME3,z_SPL_THEME4
"Camden County, GA",0,-0.3298102988639643,-0.346386498165212,0.1744657045345486,-0.63195119242742,0.042704996954012336,-0.04297132983312711,0.30588603035263257,-1.2676958561877743,0.008120955857505935,-0.100834421036808,-0.21188266228681427,-0.305782696234764,-0.4442801475429024,-0.014403601138593174,0.052585891040395315
"Cameron County, TX",0,-0.3298102988639643,-0.346386498165212,-2.0891194217271307,-2.415734715541241,-1.2705814841668697,0.010895568691754348,-1.5390647092477825,0.3523342642038337,0.4659507724870229,-1.331974446729498,-0.05692123549040313,1.7677209153977564,0.8792017344260328,1.6603924605533378,0.9560863924336439
"Cameron Parish, LA",0,-0.3298102988639643,-0.346386498165212,-1.0129887879305945,-2.415734715541241,-0.11689733580156403,0.030336082571784332,-0.21615216940362061,0.2869663225541632,-0.9379603738697914,-1.3737311627380344,-0.21188266228681427,-1.2372439096180332,-1.0519758609990124,-0.8085608988243222,-1.2745478635055651
"Campbell County, TN",0,-0.3298102988639643,-0.346386498165212,0.3600054689822272,0.2599405691294903,1.9103472396488301,-0.47515948532461416,0.5222635743463798,0.44024287538787477,1.288840946735695,1.1337598292401623,-0.21188266228681427,1.3309023962801834,0.2702343685574903,-1.9477387027908648,0.10061849775743165
"Cape May County, NJ",0,0.8779663674148592,0.48838349125649977,0.43422131884856846,1.1518322696015981,-0.4913233913361057,0.047891341748543745,0.6706575083262378,0.44024287538787477,-0.8162735879967398,0.6012412641433349,-0.1763781724228227,-1.039350978134536,-1.1191422293283724,-0.056325659232040415,-0.19683954969082212
"Carroll County, AR",0,-0.3298102988639643,-0.346386498165212,0.3971134218717629,0.2599405691294903,0.3524037107057355,-0.7630253259103661,0.6706575083262392,0.44024287538787477,-0.9085415904719107,-2.0516470558415287,-0.21188266228681427,0.13762893413807223,-0.08594391168821795,0.46779847552312565,-0.5179554482086628
"Carroll County, IN",0,-0.3298102988639643,-0.346386498165212,-0.08528996569220147,0.2599405691294903,0.9136497963769424,0.06587715784436785,0.6706575083262398,0.44024287538787477,-0.9998066798766994,0.40918447911960787,-0.21188266228681427,-1.2044377034626914,-0.9019979461752222,-0.9230691307434191,-2.2737407879523976
"Carroll County, TN",0,-0.3298102988639643,-0.346386498165212,0.3600054689822272,0.2599405691294903,1.9103472396488301,-0.7630240055558896,0.6706781008260698,0.44024287538787477,1.1975758573309063,1.1323365017669353,-0.20132820067587914,0.5798255198384895,0.19154605867306557,-0.8924443784460465,-0.041299932476965784
"Carter County, MO",0,-0.3298102988639643,-0.346386498165212,-0.5305854003666302,-0.63195119242742,-0.8448511314558187,-0.04758413430306451,-0.7775993333466238,-0.019586783113260564,0.14552004649988007,0.2997492352406124,-0.21188266228681427,0.8767943890370258,0.7760052144111013,-1.8628711372984021,-0.7245099951834802
"Cass County, IL",0,-0.3298102988639643,-0.346386498165212,0.28578956320315574,-0.63195119242742,-0.17724100659553196,-0.4632660413135834,-0.8877101186569087,0.44024287538787477,1.01554713505652,1.035906065455816,-0.20702845026520192,-0.24313817992720488,0.4420230490005683,0.6609154867967906,-0.4788698106233968
"Cass County, IN",0,-0.3298102988639643,-0.346386498165212,0.3600054689822272,0.2599405691294903,1.9103472396488301,0.032650999035761526,0.6706575083262392,0.44024287538787477,1.1985787704012887,0.9387639654080839,-0.19760326110267493,-0.043611909703733194,0.5033321092484233,0.4855120211964134,-0.2441265756468788
